CustomerID,Age,Gender,Annual_Income,Spending_Score,Location,Loyalty_Status,Preferred_Shopping_Channel
87202,59,Male,44054,76,CityC,0,Online
87203,26,Female,44605,51,CityC,1,In-store
87204,19,Male,25702,60,CityE,0,In-store
87205,66,Female,40896,76,CityC,1,Online
87206,21,Other,26683,93,CityE,1,Online
87207,43,Male,99087,35,CityD,1,In-store
87208,29,Female,87182,84,CityB,0,In-store
87209,36,Male,85726,80,CityA,1,In-store
87210,36,Male,103825,34,CityA,0,Online
87211,36,Female,119999,18,CityE,1,Online
87212,46,Other,94538,47,CityC,1,Online
87213,56,Other,79279,57,CityB,0,In-store
87214,62,Other,94876,74,CityE,1,In-store
87215,51,Male,98898,43,CityE,0,In-store
87216,25,Female,40996,50,CityD,1,In-store
87217,23,Male,26634,46,CityB,1,Online
87218,49,Male,86942,43,CityC,1,In-store
87219,45,Male,105661,74,CityC,0,Online
87220,28,Male,74880,76,CityC,0,In-store
87221,45,Other,77978,54,CityB,0,Online
87222,49,Female,83094,63,CityD,1,In-store
87223,58,Female,103139,89,CityE,0,In-store
87224,25,Other,51601,51,CityB,1,In-store
87225,37,Male,57931,22,CityA,0,In-store
87226,41,Female,111696,6,CityE,1,In-store
87227,69,Male,110188,65,CityE,1,Online
87228,44,Male,36866,4,CityD,0,Online
87229,64,Female,49917,5,CityE,0,In-store
87230,28,Other,55499,42,CityA,1,Online
87231,64,Female,58563,31,CityD,0,In-store
87232,40,Male,48754,90,CityD,0,In-store
87233,39,Other,112034,72,CityA,1,In-store
87234,22,Male,104134,49,CityA,1,Online
87235,65,Male,119975,39,CityD,0,Online
87236,51,Other,74795,15,CityC,1,Online
87237,48,Other,41153,29,CityE,1,Online
87238,64,Female,104472,45,CityD,1,Online
87239,54,Other,34876,13,CityE,1,In-store
87240,64,Other,112608,99,CityA,1,In-store
87241,43,Male,105435,95,CityC,0,Online
87242,40,Other,109869,60,CityD,0,In-store
87243,60,Male,90256,37,CityD,0,In-store
87244,55,Other,40040,22,CityC,0,In-store
87245,55,Other,65737,19,CityE,0,Online
87246,49,Male,48745,17,CityE,0,Online
87247,22,Other,98468,84,CityD,0,In-store
87248,42,Male,56726,12,CityA,0,Online
87249,50,Female,106590,90,CityD,0,In-store
87250,69,Female,109303,84,CityB,0,Online
87251,24,Female,29932,6,CityB,0,Online
87252,33,Male,112173,31,CityC,1,Online
87253,66,Other,59389,39,CityB,0,Online
87254,46,Male,21378,97,CityD,0,Online
87255,32,Other,95382,17,CityE,1,Online
87256,37,Male,56132,56,CityD,0,In-store
87257,39,Male,69679,86,CityE,0,Online
87258,27,Male,34934,33,CityB,1,In-store
87259,25,Female,109890,81,CityC,0,Online
87260,49,Male,42919,62,CityC,1,In-store
87261,45,Male,73829,89,CityE,0,In-store
87262,26,Other,107612,66,CityE,0,In-store
87263,48,Female,109754,56,CityE,0,Online
87264,40,Other,103958,71,CityB,1,In-store
87265,36,Other,77707,63,CityD,0,Online
87266,49,Female,27080,75,CityE,0,In-store
87267,27,Male,111495,49,CityE,1,Online
87268,37,Other,106617,17,CityC,1,In-store
87269,52,Female,90358,31,CityB,1,In-store
87270,48,Female,47717,80,CityE,0,In-store
87271,28,Male,58380,79,CityE,0,Online
87272,60,Male,114668,48,CityC,0,In-store
87273,57,Female,49848,90,CityC,0,Online
87274,27,Other,21445,4,CityC,1,Online
87275,26,Female,58909,10,CityB,0,In-store
87276,59,Male,111934,16,CityE,0,Online
87277,27,Other,53274,61,CityE,0,In-store
87278,67,Other,77336,100,CityD,0,Online
87279,54,Female,39594,3,CityA,0,In-store
87280,54,Male,58778,21,CityD,0,In-store
87281,24,Male,67217,39,CityE,0,In-store
87282,37,Female,106347,94,CityD,1,Online
87283,37,Other,73009,87,CityA,1,In-store
87284,25,Male,79129,18,CityD,0,In-store
87285,34,Female,94819,41,CityC,1,Online
87286,55,Other,83938,76,CityC,1,Online
87287,42,Female,37281,59,CityA,1,Online
87288,30,Other,66855,77,CityB,1,Online
87289,62,Other,111494,87,CityE,0,Online
87290,30,Male,43938,8,CityC,1,In-store
87291,65,Male,34298,69,CityA,0,Online
87292,19,Female,113398,46,CityC,1,Online
87293,54,Female,107608,29,CityC,0,In-store
87294,59,Other,67529,21,CityB,0,In-store
87295,59,Female,35650,80,CityC,0,Online
87296,28,Male,51291,94,CityE,0,In-store
87297,37,Male,113107,32,CityC,0,Online
87298,26,Other,111407,19,CityE,1,In-store
87299,62,Other,51324,83,CityE,0,In-store
87300,62,Female,40588,57,CityC,0,In-store
87301,46,Male,91029,21,CityC,0,In-store
87302,51,Female,26086,11,CityD,0,Online
87303,22,Male,66137,89,CityC,0,Online
87304,48,Male,107062,94,CityA,1,Online
87305,43,Other,104313,96,CityE,0,Online
87306,54,Male,25671,16,CityE,1,Online
87307,61,Female,82248,15,CityA,1,Online
87308,37,Other,114626,89,CityB,1,In-store
87309,25,Other,66683,39,CityD,0,Online
87310,23,Other,102326,5,CityA,1,Online
87311,35,Female,46672,91,CityE,0,Online
87312,25,Female,109082,40,CityA,0,Online
87313,69,Male,56462,19,CityA,0,In-store
87314,42,Female,108226,86,CityA,1,In-store
87315,19,Male,50251,93,CityB,1,In-store
87316,45,Female,72781,57,CityA,1,Online
87317,59,Female,112720,96,CityB,1,In-store
87318,42,Male,102048,16,CityC,1,Online
87319,37,Male,86149,95,CityC,1,In-store
87320,23,Female,52155,31,CityE,1,Online
87321,54,Male,40580,61,CityD,1,In-store
87322,33,Other,31831,77,CityA,1,In-store
87323,52,Female,33681,87,CityD,1,Online
87324,53,Other,43980,16,CityD,1,Online
87325,18,Male,115056,66,CityC,0,In-store
87326,31,Other,47702,89,CityD,0,In-store
87327,31,Female,108492,48,CityB,1,In-store
87328,41,Other,65174,53,CityA,1,Online
87329,36,Male,113069,54,CityA,1,Online
87330,55,Male,71245,68,CityE,1,Online
87331,61,Male,65692,40,CityC,0,Online
87332,35,Other,50686,62,CityA,1,Online
87333,26,Other,55369,38,CityA,1,In-store
87334,69,Other,42703,81,CityD,0,Online
87335,30,Other,54270,84,CityD,1,Online
87336,68,Female,86007,92,CityD,0,Online
87337,62,Female,49652,19,CityE,1,Online
87338,68,Male,89927,11,CityE,0,In-store
87339,36,Other,48547,20,CityA,0,In-store
87340,27,Female,61179,42,CityB,1,Online
87341,55,Male,103893,29,CityD,0,In-store
87342,20,Male,54580,97,CityB,1,Online
87343,65,Male,38565,13,CityA,1,In-store
87344,58,Male,61154,100,CityA,0,In-store
87345,34,Other,72899,39,CityE,0,In-store
87346,40,Female,51604,85,CityC,0,Online
87347,44,Other,78264,48,CityE,1,In-store
87348,26,Other,48211,24,CityC,0,Online
87349,22,Other,84053,91,CityA,1,Online
87350,36,Other,72580,15,CityA,1,In-store
87351,46,Female,108001,28,CityA,1,In-store
87352,32,Male,83477,17,CityE,0,Online
87353,59,Male,111637,29,CityD,1,In-store
87354,53,Male,23495,90,CityB,0,Online
87355,29,Male,80248,26,CityC,1,In-store
87356,31,Male,51210,30,CityA,1,In-store
87357,32,Female,89861,82,CityD,1,In-store
87358,68,Female,51789,11,CityD,1,Online
87359,48,Female,59060,40,CityE,0,In-store
87360,22,Male,49716,53,CityB,1,Online
87361,61,Female,46167,4,CityD,1,Online
87362,20,Other,67535,93,CityA,1,Online
87363,64,Female,58207,39,CityC,0,In-store
87364,47,Male,97363,85,CityD,0,Online
87365,64,Other,71016,23,CityB,0,In-store
87366,29,Female,87495,43,CityC,0,In-store
87367,32,Female,61497,11,CityD,0,In-store
87368,55,Female,69622,18,CityB,1,In-store
87369,45,Male,77743,31,CityB,0,In-store
87370,66,Other,25402,79,CityB,0,Online
87371,40,Female,52225,74,CityE,1,Online
87372,64,Female,45794,29,CityB,1,In-store
87373,32,Female,24396,50,CityA,0,Online
87374,28,Female,81351,39,CityB,1,In-store
87375,47,Female,90875,41,CityA,1,In-store
87376,29,Female,90822,28,CityA,1,Online
87377,36,Female,103968,26,CityD,1,Online
87378,49,Male,78672,78,CityB,0,Online
87379,18,Male,64169,26,CityC,1,In-store
87380,33,Other,106761,28,CityC,0,Online
87381,28,Other,67910,74,CityA,1,Online
87382,48,Female,35350,12,CityD,0,Online
87383,50,Female,75858,90,CityD,0,In-store
87384,53,Other,64749,35,CityA,0,In-store
87385,47,Other,92241,81,CityB,0,In-store
87386,55,Other,39147,85,CityC,0,In-store
87387,21,Female,59049,11,CityD,1,In-store
87388,42,Male,43709,51,CityC,0,In-store
87389,51,Other,111819,70,CityD,1,In-store
87390,34,Male,37345,43,CityB,1,Online
87391,50,Male,82128,26,CityB,0,Online
87392,47,Other,95513,60,CityE,1,Online
87393,30,Other,61385,73,CityB,0,In-store
87394,29,Other,59576,34,CityA,0,In-store
87395,49,Female,118455,8,CityC,0,In-store
87396,40,Other,93467,60,CityB,0,Online
87397,46,Other,64246,62,CityA,0,In-store
87398,51,Male,88342,81,CityA,0,In-store
87399,36,Female,20375,100,CityE,0,Online
87400,29,Male,85037,54,CityE,0,In-store
87401,21,Male,65737,9,CityA,1,Online
87402,42,Female,117729,43,CityC,0,Online
87403,43,Other,82339,6,CityA,0,Online
87404,35,Other,28411,93,CityD,0,In-store
87405,47,Female,95497,70,CityE,0,In-store
87406,51,Male,33652,84,CityD,0,In-store
87407,50,Other,61943,16,CityD,0,Online
87408,48,Other,59317,61,CityD,0,Online
87409,48,Other,98866,75,CityA,0,In-store
87410,30,Other,97659,18,CityD,1,In-store
87411,41,Other,68289,85,CityA,1,In-store
87412,22,Male,36373,61,CityA,0,In-store
87413,68,Male,30281,48,CityD,0,In-store
87414,18,Female,82779,48,CityC,1,Online
87415,51,Female,73686,43,CityA,1,Online
87416,63,Female,60969,35,CityD,0,Online
87417,26,Male,38104,90,CityC,0,Online
87418,25,Female,32908,84,CityD,1,Online
87419,60,Male,82621,42,CityE,1,In-store
87420,53,Male,25447,10,CityA,1,Online
87421,46,Male,30298,76,CityD,0,Online
87422,52,Other,59197,9,CityD,0,Online
87423,22,Female,71801,18,CityA,1,Online
87424,63,Male,94435,54,CityA,1,In-store
87425,27,Male,101337,73,CityD,1,In-store
87426,55,Female,75798,74,CityC,1,In-store
87427,27,Female,38436,89,CityB,1,In-store
87428,28,Male,116125,85,CityB,0,Online
87429,69,Female,77310,48,CityE,0,Online
87430,25,Other,67370,93,CityE,1,Online
87431,21,Female,103635,97,CityB,1,Online
87432,35,Female,81685,13,CityB,1,Online
87433,37,Male,115924,82,CityD,1,In-store
87434,63,Other,82816,75,CityA,0,Online
87435,20,Female,95809,19,CityC,1,In-store
87436,61,Male,48749,45,CityB,1,In-store
87437,32,Male,52872,12,CityC,1,Online
87438,25,Other,100956,16,CityC,1,Online
87439,63,Other,98711,14,CityD,1,Online
87440,23,Other,47537,6,CityD,0,Online
87441,63,Female,67852,68,CityD,0,In-store
87442,53,Other,91444,55,CityC,1,Online
87443,37,Female,106193,73,CityC,1,Online
87444,49,Other,33525,44,CityB,1,In-store
87445,23,Male,116756,35,CityD,1,In-store
87446,33,Male,46495,11,CityE,0,Online
87447,66,Other,43987,27,CityE,0,In-store
87448,19,Other,58658,14,CityB,1,Online
87449,35,Female,74507,23,CityA,0,In-store
87450,62,Male,103277,68,CityE,0,In-store
87451,43,Other,65921,76,CityD,0,Online
87452,37,Female,116693,62,CityD,0,In-store
87453,33,Other,54749,88,CityC,1,In-store
87454,38,Other,49241,34,CityC,1,In-store
87455,62,Male,69728,89,CityC,0,Online
87456,31,Female,42504,54,CityE,1,In-store
87457,35,Female,67568,66,CityD,0,Online
87458,25,Female,45343,9,CityC,1,Online
87459,22,Other,87488,32,CityB,0,In-store
87460,41,Other,69470,75,CityA,1,Online
87461,58,Other,34931,13,CityC,1,Online
87462,64,Male,50254,72,CityA,0,Online
87463,46,Male,68983,66,CityB,1,Online
87464,26,Male,62897,82,CityE,0,Online
87465,69,Other,114197,57,CityD,1,In-store
87466,59,Other,106504,47,CityD,1,In-store
87467,35,Female,49571,89,CityD,0,Online
87468,63,Male,47192,14,CityC,0,In-store
87469,35,Male,37831,92,CityC,1,Online
87470,65,Other,78439,79,CityA,0,Online
87471,45,Female,28060,85,CityB,1,Online
87472,54,Male,22482,68,CityA,0,In-store
87473,27,Female,113735,69,CityC,0,In-store
87474,37,Female,70546,46,CityB,1,In-store
87475,55,Other,107541,23,CityC,0,In-store
87476,58,Other,107024,87,CityA,1,In-store
87477,40,Male,108476,15,CityC,1,Online
87478,65,Male,68435,75,CityA,1,In-store
87479,60,Female,30038,88,CityC,0,In-store
87480,37,Female,87529,47,CityE,1,Online
87481,40,Female,41076,17,CityE,1,Online
87482,67,Female,39328,67,CityA,0,Online
87483,22,Other,55002,58,CityD,0,In-store
87484,44,Other,82511,90,CityA,1,Online
87485,26,Male,95490,11,CityE,1,Online
87486,60,Male,54140,41,CityD,1,Online
87487,58,Female,87911,73,CityD,1,Online
87488,53,Other,75842,75,CityB,1,In-store
87489,57,Male,109868,54,CityB,0,In-store
87490,54,Male,53709,93,CityB,1,In-store
87491,20,Female,59061,100,CityC,1,Online
87492,53,Male,24960,26,CityE,1,Online
87493,65,Female,57859,31,CityB,1,Online
87494,62,Female,111800,77,CityE,1,In-store
87495,52,Male,38500,22,CityB,1,Online
87496,53,Male,58703,30,CityA,1,Online
87497,46,Male,75192,71,CityD,1,In-store
87498,50,Male,97267,2,CityD,1,In-store
87499,43,Other,24384,2,CityB,0,In-store
87500,25,Male,62688,44,CityD,0,Online
87501,26,Other,104798,63,CityD,1,Online
87502,39,Male,83584,100,CityA,0,Online
87503,22,Female,32260,87,CityE,1,In-store
87504,61,Female,70395,38,CityB,0,Online
87505,58,Female,63958,100,CityA,0,Online
87506,53,Other,81607,79,CityD,0,In-store
87507,49,Other,81534,54,CityA,0,Online
87508,47,Male,103275,48,CityD,1,Online
87509,66,Male,113475,62,CityA,0,Online
87510,61,Female,93356,88,CityE,0,In-store
87511,62,Other,40752,90,CityE,1,Online
87512,60,Female,26724,14,CityC,1,In-store
87513,34,Other,113143,12,CityE,1,Online
87514,47,Male,51473,26,CityB,0,Online
87515,64,Male,111263,67,CityE,0,In-store
87516,26,Male,58168,57,CityB,1,In-store
87517,21,Other,85636,59,CityE,0,In-store
87518,29,Other,111362,8,CityE,1,In-store
87519,52,Female,58584,96,CityB,1,In-store
87520,37,Male,86030,62,CityD,1,In-store
87521,34,Female,107834,12,CityD,0,In-store
87522,39,Female,25087,94,CityA,1,In-store
87523,24,Male,31624,70,CityA,1,In-store
87524,56,Male,76753,62,CityA,0,In-store
87525,61,Female,48489,32,CityB,1,In-store
87526,59,Male,91131,99,CityA,1,In-store
87527,25,Male,102995,34,CityC,1,In-store
87528,26,Other,61749,14,CityA,0,In-store
87529,63,Female,20924,30,CityE,0,In-store
87530,23,Male,51027,73,CityE,1,In-store
87531,36,Female,45481,69,CityC,1,In-store
87532,39,Female,45062,16,CityA,0,Online
87533,64,Other,20898,25,CityD,0,Online
87534,37,Female,49958,64,CityC,0,In-store
87535,37,Female,61432,68,CityC,1,In-store
87536,44,Male,113072,75,CityE,1,In-store
87537,44,Male,91105,86,CityB,0,In-store
87538,24,Male,116202,96,CityB,0,In-store
87539,41,Male,23470,58,CityB,1,In-store
87540,25,Other,37952,59,CityB,1,In-store
87541,20,Female,65735,81,CityA,1,Online
87542,28,Male,78329,12,CityB,1,Online
87543,53,Other,74755,78,CityB,0,Online
87544,19,Other,48273,36,CityE,0,Online
87545,18,Female,40577,75,CityC,0,Online
87546,24,Other,43371,69,CityA,0,In-store
87547,41,Male,37136,11,CityC,1,In-store
87548,29,Female,67191,6,CityA,1,Online
87549,25,Female,114581,43,CityA,0,In-store
87550,30,Female,56639,6,CityA,1,In-store
87551,23,Other,57938,10,CityC,1,In-store
87552,56,Male,98323,86,CityD,0,In-store
87553,41,Female,37841,95,CityE,0,In-store
87554,69,Male,69026,93,CityE,1,In-store
87555,41,Male,115895,85,CityD,0,Online
87556,55,Female,23635,72,CityB,1,In-store
87557,61,Male,28795,93,CityE,0,In-store
87558,24,Other,29619,5,CityC,1,In-store
87559,27,Female,109553,83,CityD,0,In-store
87560,47,Other,28452,72,CityB,1,In-store
87561,56,Female,118168,48,CityC,0,Online
87562,41,Female,28687,6,CityB,1,In-store
87563,44,Male,104499,8,CityB,0,Online
87564,47,Male,87337,4,CityB,1,Online
87565,32,Male,81016,64,CityA,0,In-store
87566,19,Female,34170,88,CityD,1,Online
87567,25,Other,80762,11,CityC,1,Online
87568,34,Male,29778,78,CityB,1,Online
87569,65,Other,84369,62,CityE,0,Online
87570,30,Male,46115,25,CityC,0,In-store
87571,35,Female,89146,29,CityB,0,Online
87572,38,Female,99421,54,CityA,1,Online
87573,53,Male,23039,49,CityE,0,In-store
87574,29,Female,55609,84,CityB,1,In-store
87575,60,Other,44401,53,CityE,1,In-store
87576,19,Other,46184,12,CityB,0,Online
87577,37,Male,27951,24,CityE,0,Online
87578,40,Male,98248,72,CityD,0,In-store
87579,38,Male,102337,2,CityB,1,Online
87580,48,Female,115031,41,CityB,0,In-store
87581,33,Other,53419,37,CityB,1,Online
87582,30,Other,61836,57,CityC,0,In-store
87583,21,Female,115604,82,CityB,1,In-store
87584,19,Female,47619,2,CityB,1,Online
87585,67,Female,70955,50,CityD,0,Online
87586,18,Other,55728,69,CityA,1,In-store
87587,43,Female,76976,21,CityB,1,Online
87588,47,Other,53735,70,CityB,1,In-store
87589,55,Female,28439,4,CityD,0,Online
87590,37,Male,91484,49,CityB,1,Online
87591,42,Male,87441,28,CityB,0,Online
87592,69,Female,78180,94,CityA,0,In-store
87593,36,Male,98522,53,CityB,1,Online
87594,44,Male,88699,5,CityD,0,In-store
87595,27,Female,56106,18,CityC,1,Online
87596,58,Male,55595,48,CityB,0,Online
87597,34,Female,106015,34,CityD,0,In-store
87598,64,Other,102700,69,CityB,1,Online
87599,19,Male,115047,81,CityA,1,In-store
87600,34,Male,33055,63,CityA,0,In-store
87601,24,Male,118514,16,CityC,0,Online
87602,33,Male,76542,43,CityA,0,Online
87603,66,Other,87879,63,CityA,0,In-store
87604,44,Female,110809,11,CityB,0,In-store
87605,18,Female,23674,12,CityA,1,In-store
87606,39,Female,115953,15,CityC,0,In-store
87607,39,Female,59602,78,CityC,1,Online
87608,44,Male,109070,36,CityE,1,Online
87609,33,Other,72365,61,CityD,1,In-store
87610,53,Male,26792,44,CityC,1,In-store
87611,33,Other,42917,61,CityE,1,In-store
87612,41,Female,38823,95,CityB,1,Online
87613,52,Other,48395,44,CityC,1,In-store
87614,50,Female,64615,24,CityB,1,Online
87615,34,Female,97476,69,CityB,0,In-store
87616,22,Other,40848,84,CityE,0,In-store
87617,52,Other,62509,25,CityA,0,In-store
87618,36,Female,86823,76,CityD,1,Online
87619,60,Other,118615,65,CityD,0,In-store
87620,64,Other,24921,54,CityE,1,In-store
87621,51,Male,50452,58,CityB,1,Online
87622,49,Other,62537,75,CityA,1,In-store
87623,42,Female,28022,68,CityA,0,In-store
87624,39,Other,40998,78,CityD,1,In-store
87625,56,Other,104257,94,CityC,1,Online
87626,67,Male,108021,64,CityE,0,Online
87627,44,Male,61110,64,CityB,1,Online
87628,50,Female,64764,53,CityE,1,Online
87629,25,Other,115280,18,CityD,0,Online
87630,47,Other,65108,39,CityC,1,In-store
87631,65,Male,94355,43,CityE,1,In-store
87632,43,Other,85853,19,CityA,1,In-store
87633,32,Other,38132,62,CityC,1,In-store
87634,53,Other,76471,58,CityE,1,Online
87635,62,Female,52002,82,CityC,1,In-store
87636,29,Male,26931,78,CityA,1,Online
87637,58,Female,92398,100,CityD,1,In-store
87638,62,Female,22518,27,CityC,1,In-store
87639,60,Female,72075,77,CityD,1,Online
87640,29,Other,78235,34,CityA,1,In-store
87641,21,Female,63038,18,CityD,1,Online
87642,20,Female,105067,91,CityD,1,In-store
87643,54,Other,59514,44,CityA,1,Online
87644,55,Other,103553,4,CityC,1,Online
87645,49,Male,70799,24,CityB,1,Online
87646,43,Other,112871,43,CityA,0,In-store
87647,21,Other,80933,99,CityC,1,In-store
87648,18,Female,26132,12,CityC,1,In-store
87649,22,Male,118822,43,CityE,1,Online
87650,19,Other,26679,87,CityE,1,In-store
87651,63,Male,53116,33,CityB,0,Online
87652,28,Female,46024,95,CityC,1,Online
87653,26,Male,62998,32,CityB,0,Online
87654,25,Other,55866,19,CityC,1,In-store
87655,56,Other,77714,51,CityE,1,In-store
87656,32,Female,27511,85,CityE,1,In-store
87657,26,Male,72871,62,CityD,1,In-store
87658,59,Female,67643,26,CityD,0,In-store
87659,67,Male,114087,62,CityD,1,In-store
87660,47,Other,101159,10,CityD,0,In-store
87661,46,Other,119082,65,CityA,1,In-store
87662,68,Other,110370,88,CityA,0,Online
87663,42,Male,24834,63,CityA,1,In-store
87664,39,Male,30169,80,CityE,0,In-store
87665,51,Female,99240,66,CityB,0,In-store
87666,39,Other,57456,97,CityA,1,In-store
87667,63,Male,96996,60,CityA,1,In-store
87668,47,Female,110080,100,CityC,0,In-store
87669,27,Female,65223,52,CityD,1,Online
87670,22,Other,105679,49,CityA,0,In-store
87671,22,Male,92855,49,CityB,0,In-store
87672,19,Other,38798,72,CityA,1,Online
87673,47,Male,25963,18,CityC,0,In-store
87674,39,Other,32797,75,CityE,1,Online
87675,30,Female,41875,24,CityB,1,In-store
87676,56,Male,119234,50,CityB,1,In-store
87677,42,Male,31995,65,CityA,0,In-store
87678,44,Male,111356,16,CityB,1,Online
87679,64,Female,51366,56,CityC,1,Online
87680,44,Female,72278,19,CityE,0,In-store
87681,38,Other,27008,2,CityC,1,In-store
87682,48,Female,65038,75,CityB,1,In-store
87683,32,Female,87481,47,CityE,0,In-store
87684,55,Other,94701,57,CityD,0,Online
87685,56,Female,38672,14,CityB,1,In-store
87686,53,Other,21324,54,CityD,0,Online
87687,53,Female,77171,29,CityB,1,Online
87688,18,Female,92388,100,CityB,0,In-store
87689,28,Male,64137,33,CityE,0,In-store
87690,22,Male,73071,92,CityD,1,Online
87691,51,Male,64617,55,CityA,0,In-store
87692,54,Female,115079,25,CityA,1,Online
87693,22,Male,60742,26,CityE,0,Online
87694,37,Other,63928,63,CityD,0,In-store
87695,62,Male,57424,4,CityB,1,In-store
87696,61,Other,112532,14,CityC,1,In-store
87697,59,Other,78559,72,CityA,1,Online
87698,30,Other,102165,95,CityD,1,In-store
87699,26,Other,68485,67,CityE,1,Online
87700,22,Female,103763,23,CityC,1,In-store
87701,55,Other,114080,4,CityD,0,Online
87702,49,Other,100471,83,CityE,0,Online
87703,47,Male,73743,69,CityC,0,Online
87704,66,Male,92562,14,CityE,1,In-store
87705,45,Other,113729,78,CityD,0,In-store
87706,54,Female,103377,75,CityE,0,Online
87707,45,Female,27191,34,CityC,0,Online
87708,60,Male,29856,77,CityD,1,In-store
87709,23,Male,38318,1,CityD,0,In-store
87710,58,Male,56751,63,CityD,0,In-store
87711,61,Male,105970,16,CityD,0,Online
87712,46,Female,104337,34,CityE,0,In-store
87713,21,Male,105773,39,CityD,0,In-store
87714,35,Male,110241,82,CityB,0,In-store
87715,32,Female,69480,100,CityA,1,Online
87716,42,Other,31737,51,CityD,0,Online
87717,21,Female,114271,98,CityE,1,Online
87718,31,Male,97886,93,CityD,1,In-store
87719,67,Female,22982,35,CityD,0,In-store
87720,34,Other,38482,23,CityE,0,Online
87721,51,Male,119978,97,CityB,0,In-store
87722,36,Male,96434,84,CityD,0,Online
87723,46,Other,69110,15,CityD,1,Online
87724,39,Other,34708,56,CityD,0,In-store
87725,31,Male,62358,22,CityA,1,Online
87726,53,Male,118694,16,CityD,1,In-store
87727,19,Female,50509,78,CityB,1,Online
87728,62,Female,21351,37,CityB,1,In-store
87729,24,Other,79982,92,CityD,1,In-store
87730,45,Female,109439,54,CityB,0,Online
87731,25,Male,26691,67,CityA,1,In-store
87732,46,Female,100927,91,CityA,0,Online
87733,27,Other,101682,89,CityE,0,Online
87734,38,Male,57794,84,CityD,1,Online
87735,52,Male,75780,38,CityB,0,In-store
87736,21,Female,67512,18,CityB,0,Online
87737,38,Female,65141,6,CityC,1,In-store
87738,55,Other,74537,55,CityE,0,Online
87739,42,Female,24720,36,CityB,0,Online
87740,37,Other,23436,50,CityD,0,Online
87741,24,Male,36135,86,CityD,1,In-store
87742,24,Other,49490,78,CityA,0,In-store
87743,49,Female,59425,21,CityB,1,In-store
87744,49,Female,111386,73,CityA,0,Online
87745,39,Male,79054,68,CityB,0,Online
87746,66,Female,107466,84,CityB,0,In-store
87747,42,Male,54811,47,CityA,0,In-store
87748,23,Other,53390,59,CityC,1,In-store
87749,68,Other,82503,52,CityC,0,In-store
87750,44,Other,70735,23,CityC,0,Online
87751,35,Female,116294,40,CityD,0,Online
87752,29,Female,38792,86,CityD,0,Online
87753,45,Female,98671,44,CityB,1,Online
87754,36,Female,38212,36,CityC,1,In-store
87755,60,Other,91806,84,CityC,0,In-store
87756,34,Other,47778,77,CityE,1,Online
87757,52,Female,25806,22,CityA,0,Online
87758,32,Other,25639,79,CityA,1,Online
87759,22,Female,92543,94,CityA,0,Online
87760,53,Female,51722,11,CityD,0,In-store
87761,50,Other,98294,50,CityE,0,Online
87762,38,Other,110321,88,CityA,1,Online
87763,52,Male,72786,89,CityB,1,In-store
87764,59,Male,80540,76,CityC,0,In-store
87765,44,Other,67524,13,CityE,0,In-store
87766,62,Male,106962,22,CityD,0,Online
87767,47,Male,92459,52,CityB,1,Online
87768,56,Other,97539,53,CityD,1,In-store
87769,63,Other,82947,81,CityA,1,In-store
87770,47,Female,71053,40,CityD,1,Online
87771,62,Other,43865,96,CityE,0,In-store
87772,38,Female,31739,26,CityD,1,In-store
87773,43,Other,27922,98,CityC,1,Online
87774,41,Other,67671,2,CityC,0,Online
87775,39,Female,102118,6,CityC,1,In-store
87776,54,Other,106925,19,CityD,1,In-store
87777,60,Female,22276,69,CityA,1,In-store
87778,43,Male,102545,73,CityB,1,In-store
87779,39,Male,105108,66,CityE,1,In-store
87780,63,Male,108796,9,CityB,0,Online
87781,50,Female,45610,81,CityE,1,In-store
87782,41,Female,39973,88,CityD,0,In-store
87783,22,Other,98928,40,CityE,1,Online
87784,41,Other,35742,27,CityE,0,In-store
87785,52,Other,54471,83,CityB,1,Online
87786,39,Female,51871,98,CityB,1,In-store
87787,50,Other,41407,45,CityA,0,Online
87788,34,Other,23146,45,CityB,1,Online
87789,69,Other,34312,51,CityE,0,In-store
87790,29,Female,27129,11,CityD,0,In-store
87791,47,Other,104792,64,CityA,0,Online
87792,43,Male,35158,12,CityC,0,Online
87793,30,Female,35536,52,CityE,1,Online
87794,23,Male,73248,62,CityB,0,In-store
87795,20,Other,55979,8,CityC,0,In-store
87796,28,Male,83542,85,CityD,1,Online
87797,60,Other,24656,54,CityA,0,Online
87798,27,Male,60677,66,CityB,1,Online
87799,28,Male,65646,88,CityB,1,Online
87800,33,Male,68329,8,CityC,0,Online
87801,37,Male,20574,35,CityA,1,Online
87802,59,Female,110774,97,CityC,1,Online
87803,61,Female,41226,46,CityE,1,In-store
87804,36,Other,111536,16,CityE,0,In-store
87805,26,Other,101412,94,CityA,1,In-store
87806,53,Other,24354,86,CityD,0,Online
87807,32,Male,82889,32,CityE,0,Online
87808,40,Female,63866,91,CityC,1,Online
87809,38,Female,61602,55,CityC,0,Online
87810,56,Other,52324,33,CityE,1,Online
87811,22,Other,94808,23,CityD,1,Online
87812,68,Female,48545,61,CityC,0,Online
87813,39,Other,31236,1,CityA,1,Online
87814,48,Other,30471,3,CityA,0,In-store
87815,32,Other,68384,8,CityE,1,In-store
87816,45,Other,102744,78,CityB,0,Online
87817,55,Female,77593,28,CityE,1,In-store
87818,69,Female,91593,18,CityB,0,In-store
87819,32,Female,85953,60,CityA,0,In-store
87820,66,Male,60943,55,CityA,1,Online
